a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1,whose_move,casting_white,casting_black,pawn,res,link
-60,0,-40,-100,-1000,0,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,0,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,45,0,0,0,0,0,20,20,20,20,0,20,20,20,60,0,40,0,1000,0,45,60,1,6,6,0,30,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,-1000,0,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,-100,0,0,0,0,-40,0,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,45,0,0,0,0,0,20,20,20,20,0,20,20,20,60,0,40,0,1000,0,45,60,2,6,6,0,110,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,-1000,0,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,-100,0,0,0,0,-40,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,0,0,0,0,0,0,20,20,20,20,0,20,20,20,60,0,40,0,1000,0,45,60,1,6,6,0,90,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,-1000,0,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,0,0,0,0,0,0,20,20,20,20,0,-100,20,20,60,0,40,0,1000,0,45,60,2,6,6,0,120,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,-1000,0,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,0,0,0,0,0,0,20,20,20,20,0,-100,20,20,60,0,40,1000,0,0,45,60,1,1,6,0,110,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,0,0,0,0,0,0,20,20,20,20,0,-100,20,20,60,0,40,1000,0,0,45,60,2,1,1,0,100,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,0,0,0,0,0,45,20,20,20,20,0,-100,20,20,60,0,40,1000,0,0,0,60,1,1,1,0,130,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,0,0,0,0,0,45,20,20,20,20,0,0,20,20,60,0,40,1000,0,0,0,60,2,1,1,0,260,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,0,-45,0,0,0,0,0,0,0,-40,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,0,20,0,0,0,45,20,20,20,0,0,0,20,20,60,0,40,1000,0,0,0,60,1,1,1,0,220,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,-45,0,0,0,0,0,0,0,0,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,0,20,0,0,0,45,20,20,20,0,0,0,20,20,60,0,40,1000,0,0,0,60,2,1,1,0,690,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,0,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,-45,0,0,0,0,0,0,0,0,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,0,20,0,0,0,45,20,20,20,0,0,0,20,20,60,0,40,1000,0,60,0,0,1,1,1,0,770,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,0,0,0,0,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,0,20,0,0,0,45,20,20,20,0,0,0,20,20,60,0,40,1000,0,60,0,0,2,1,1,0,830,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,0,0,0,0,45,-20,0,0,0,0,0,40,-100,20,0,100,0,0,0,20,20,0,0,0,45,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,1,1,1,0,630,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,0,0,0,-100,45,-20,0,0,0,0,0,40,0,20,0,100,0,0,0,20,20,0,0,0,45,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,2,1,1,0,580,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,-45,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,0,0,0,-100,45,-20,0,45,0,0,0,40,0,20,0,100,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,1,1,1,0,540,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,0,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,-45,0,0,-100,45,-20,0,45,0,0,0,40,0,20,0,100,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,2,1,1,0,680,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,0,-60,-20,-20,-20,-20,0,-20,-20,-20,0,-40,0,0,0,0,0,-45,0,0,-100,45,-20,0,45,0,0,0,40,0,20,0,0,100,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,1,1,1,0,700,https://www.chess.com/analysis/game/master/15749433
-60,0,-40,-45,0,-1000,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,-40,0,-20,0,0,0,-45,0,0,-100,45,-20,0,45,0,0,0,40,0,20,0,0,100,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,60,0,40,1000,0,60,0,0,2,1,1,0,5500,https://www.chess.com/analysis/game/master/15749433
-60,-45,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,0,-20,0,-45,0,0,0,0,-40,0,-20,0,0,0,0,0,40,0,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,20,45,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,0,https://www.chess.com/analysis/game/master/15749889
-60,-45,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,0,-20,0,-45,0,0,0,0,-40,0,-20,0,0,0,0,0,40,20,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,45,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,26,-30,https://www.chess.com/analysis/game/master/15749889
-60,-45,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,0,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,-20,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,45,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,0,https://www.chess.com/analysis/game/master/15749889
-60,-45,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,0,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,45,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,-10,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,-45,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,45,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,-20,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,-20,-20,0,0,-20,-20,-20,0,0,45,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,-10,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,0,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,-45,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,0,60,1000,0,1,1,6,0,-10,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,-45,0,0,0,45,0,0,0,0,0,20,20,20,0,0,20,20,20,60,0,40,100,0,60,1000,0,2,1,6,0,30,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,-100,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,-45,0,0,0,45,0,0,0,0,0,20,20,20,0,100,20,20,20,60,0,40,0,0,60,1000,0,1,1,6,0,0,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,-45,-100,0,0,45,0,0,0,0,0,20,20,20,0,100,20,20,20,60,0,40,0,0,60,1000,0,2,1,6,0,30,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,-20,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,40,0,20,0,-45,-100,0,0,45,0,0,0,0,20,20,20,20,0,100,20,20,0,60,0,40,0,0,60,1000,0,1,1,6,0,-130,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,0,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,-20,0,0,40,0,20,0,-45,-100,0,0,45,0,0,0,0,20,20,20,20,0,100,20,20,0,60,0,40,0,0,60,1000,0,2,1,6,61,-110,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,0,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,-20,0,0,40,0,20,40,-45,-100,0,0,45,0,0,0,0,20,20,20,20,0,100,20,20,0,60,0,0,0,0,60,1000,0,1,1,6,0,-280,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,-20,-20,0,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,-20,0,0,40,0,20,40,0,-100,0,0,45,0,0,0,0,20,20,20,20,0,100,-45,20,0,60,0,0,0,0,60,1000,0,2,1,6,0,-280,https://www.chess.com/analysis/game/master/15749889
-60,0,-40,0,-1000,0,0,-60,-20,0,-20,0,0,40,-20,0,0,0,-20,-20,0,0,0,0,0,0,-40,0,0,0,0,-20,0,0,0,0,20,40,0,-100,0,0,45,0,0,0,0,20,20,20,20,0,100,-45,20,0,60,0,0,0,0,60,1000,0,1,1,6,0,-340,https://www.chess.com/analysis/game/master/15749889
-60,-45,-40,-100,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,0,-20,-20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,20,20,45,0,20,20,20,60,0,40,100,1000,40,45,60,2,6,6,21,20,https://www.chess.com/games/view/15748929
-60,-45,-40,-100,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,0,-20,-20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,20,20,20,45,0,20,20,20,60,0,40,100,1000,40,0,60,1,6,6,0,20,https://www.chess.com/games/view/15748929
-60,0,-40,-100,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,0,-45,0,-20,0,0,0,0,0,-20,-20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,20,20,20,45,0,20,20,20,60,0,40,100,1000,40,0,60,2,6,6,0,70,https://www.chess.com/games/view/15748929
-60,0,-40,-100,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,0,-45,0,-20,0,0,0,0,40,-20,-20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,20,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,-30,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,-100,-45,0,-20,0,0,0,0,40,-20,-20,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,20,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,70,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,-20,-20,0,0,0,-20,-20,-20,0,-100,-45,0,-20,0,0,0,0,40,-20,-20,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,2,-10,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,-20,-100,-45,0,-20,0,0,0,0,40,-20,-20,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,20,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,-20,-100,-45,0,-20,0,0,0,0,40,-20,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,-50,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,-100,-45,0,-20,0,0,0,0,-20,-20,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,-50,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,-100,20,0,-20,0,0,0,0,-20,-20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,-50,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,-100,0,-20,0,0,0,0,-20,-20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,740,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,-100,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,1,6,6,0,730,https://www.chess.com/games/view/15748929
-60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,-100,0,0,0,20,20,45,0,20,20,20,60,0,40,100,1000,0,0,60,2,6,6,0,880,https://www.chess.com/games/view/15748929
60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,-100,0,0,0,20,20,45,0,20,20,20,0,0,40,100,1000,0,0,60,1,3,3,0,890,https://www.chess.com/games/view/15748929
60,0,-40,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45,0,20,-100,20,0,0,40,100,1000,0,0,60,2,3,3,0,1000,https://www.chess.com/games/view/15748929
0,0,60,0,-1000,-40,-45,-60,0,-20,0,0,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45,0,20,-100,20,0,0,40,100,1000,0,0,60,1,3,3,0,990,https://www.chess.com/games/view/15748929
0,0,60,0,0,-40,-45,-60,0,-20,0,-1000,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45,0,20,-100,20,0,0,40,100,1000,0,0,60,2,3,1,0,1000,https://www.chess.com/games/view/15748929
0,0,0,0,0,60,-45,-60,0,-20,0,-1000,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45,0,20,-100,20,0,0,40,100,1000,0,0,60,1,3,1,0,1000,https://www.chess.com/games/view/15748929
0,0,0,0,0,60,-45,-60,0,-20,0,-1000,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45,0,20,0,20,0,0,40,100,1000,0,0,-100,2,1,1,0,1000,https://www.chess.com/games/view/15748929
0,0,0,0,0,60,-45,-60,0,-20,0,-1000,0,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,20,0,0,40,100,1000,45,0,-100,1,1,1,0,890,https://www.chess.com/games/view/15748929
0,0,0,0,0,60,-45,-60,0,-20,0,0,-1000,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,20,0,0,40,100,1000,45,0,-100,2,1,1,0,1300,https://www.chess.com/games/view/15748929
0,0,0,0,0,60,-45,-60,0,-20,0,0,-1000,-20,-20,-20,0,0,0,0,-20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,20,0,0,40,100,1000,45,0,-100,1,1,1,0,1300,https://www.chess.com/games/view/15748929
